MJD	log10(E)	ang_err	RA	Dec
   55698      4.7      0.4    251.7    -78.8
   55698      4.2      0.3    357.6    -15.8
   55698      4.6      0.3    236.7    -25.6
   55698      5.6      0.3    171.5    -58.2
   55698      4.5      0.5    247.0    -80.4
   55698      4.9      0.2    234.3    -54.9
   55698      5.4      1.3    193.8    -69.5
   55698      4.2      0.2      2.5    -21.2
   55698      2.9      0.9     91.4     -6.0
   55698      4.8      0.3    124.0    -25.8
   55698      4.8      2.5    292.8    -30.1
   55698      3.1      0.4    111.9     -9.9
   55698      4.7      0.3    251.3    -61.1
   55698      5.4      0.4    159.1    -56.2
   55698      3.2      0.1    176.6    -17.7
   55698      5.0      0.4     18.2    -68.7
   55698      5.0      0.8     61.1    -43.3
   55698      4.4      0.2    102.3    -22.8
   55698      5.3      2.1    286.3    -85.0
   55698      5.1      0.6    297.7    -58.2
   55698      4.2      1.2     86.1    -17.5
   55698      3.2      0.3    244.7     -8.8
   55698      4.6      0.4    271.5    -37.7
   55698      3.5      0.5    325.6    -39.9
   55698      5.1      0.3     68.3    -36.7
   55698      3.5      0.6     43.5    -16.5
   55698      4.7      0.5    264.8    -43.4
   55698      4.8      0.2     59.6    -30.7
   55698      4.5      0.7    207.7    -25.0
   55698      5.4      0.3    244.8    -59.9
   55698      4.5      0.3    309.7    -56.4
   55698      4.9      0.3    240.3    -24.5
   55698      3.5      0.3    183.6    -14.1
   55698      4.0      0.3    129.6    -11.8
   55698      5.4      1.1    184.7    -23.4
   55698      5.6      0.7    336.4    -44.7
   55698      5.3     18.4     49.3    -41.3
   55698      5.6      2.1     85.0    -47.2
   55698      5.2      1.9    143.0    -35.7
   55698      4.6      0.6    335.6    -23.7
   55698      5.0      0.5    133.2    -48.7
   55698      3.3      0.2     14.6     -9.1
   55698      2.8      0.3     13.9     -6.6
   55698      4.2      1.2     65.3    -84.0
   55698      4.9      0.5      8.3    -34.4
   55698      5.1      0.8    206.4    -61.5
   55698      3.2      7.7    198.7     -5.4
   55698      4.5      0.6      0.9    -85.1
   55698      4.8      0.3    333.9    -70.4
   55698      3.9      0.6     92.2    -16.0
   55698      3.7      0.3    308.1    -16.8
   55698      3.2      0.4    236.3     -8.0
   55698      5.7      0.4    204.7    -40.9
   55698      2.9      0.7     93.6     -6.0
   55698      4.6      0.4    333.5    -13.1
   55698      5.2      1.0     74.8    -56.0
   55698      4.5      0.4     88.4    -34.8
   55698      4.0      0.7    183.6    -34.9
   55698      3.4      0.4     84.3    -20.6
   55698      4.2      0.3    150.7    -43.5
   55698      4.7      0.4    160.8    -29.5
   55698      5.4      0.3    188.9    -49.7
   55698      5.1      1.4     59.2    -62.9
   55698      5.3      1.7    164.5    -48.7
   55698      4.9      0.8     41.2    -68.1
   55698      4.2      0.2    107.4    -22.0
   55698      4.4      0.3     10.1    -76.7
   55698      3.4      1.8    347.4    -18.6
   55698      3.8      0.2     39.7    -19.5
   55698      5.3      0.4    222.2    -60.9
   55698      3.8      0.3     99.1    -18.1
   55698      3.1      0.5    339.4    -32.9
   55698      4.0      0.3    103.0    -14.5
   55698      4.7      0.5     29.7     -8.6
   55698      5.0      5.4    210.4    -41.5
   55698      3.6      0.2     94.7    -14.3
   55698      4.3      0.2    170.1    -18.3
   55698      4.7      0.7     75.5    -33.8
   55698      5.3      0.5    168.8    -45.1
   55698      5.0      0.3    211.6    -51.8
   55698      3.0      0.3    328.7     -9.8
   55698      4.2      0.2    192.3    -29.4
   55698      3.5      0.3     48.1    -14.1
   55699      3.0      0.3    175.4    -11.8
   55699      4.7      1.9    186.2    -38.9
   55699      4.0      0.2    323.4    -21.5
   55699      3.8      1.1    221.5    -23.1
   55699      4.6      0.5    278.7    -41.3
   55699      4.6      0.2    214.2    -34.1
   55699      5.8      7.6    288.8    -41.7
   55699      3.5      6.1     22.8     -5.2
   55699      3.9      0.2    163.9    -20.9
   55699      4.0      0.2    189.9    -19.6
   55699      5.7      2.5    197.4    -59.2
   55699      3.3      1.0     23.0     -6.5
   55699      3.0      0.4    194.8     -9.1
   55699      3.2      0.1    232.4    -15.5
   55699      4.5      0.4     54.7    -58.2
   55699      3.1      0.2    134.1     -6.6
   55699      5.0      0.6      5.1    -46.4
   55699      2.9      0.8    171.3     -6.8
   55699      5.4      0.2     72.0    -30.8
   55699      3.2      0.2    196.0     -9.1
   55699      4.8      0.2     23.8    -56.3
   55699      5.4      0.9    189.5    -66.8
   55699      3.5      0.2    332.9    -27.1
   55699      5.6      0.6    245.2    -57.5
   55699      5.6      2.4    352.8    -18.3
   55699      5.0      0.2    174.0    -53.0
   55699      4.4      1.8    355.0    -48.2
   55699      4.8      0.4    123.6    -55.2
   55699      5.5      0.9    156.1    -68.8
   55699      3.3      0.3    252.0    -12.4
   55699      5.1      0.5     60.5    -50.2
   55699      4.5      0.3     80.3    -45.5
   55699      5.3      1.1    179.2    -63.6
   55699      3.7      0.2    238.3    -15.5
   55699      4.8      0.3    289.0    -30.9
   55699      5.5      0.6    303.7    -45.7
   55699      4.1     10.7    131.3    -80.8
   55699      3.7      0.3     79.6    -10.8
   55699      3.7      0.2     11.2    -17.8
   55699      4.8      0.5    145.5    -34.3
   55699      3.9      0.3    140.7    -21.0
   55699      4.6      0.2     74.3    -71.3
   55699      3.3      0.4     16.2    -10.0
   55699      4.9      0.3     79.5    -69.3
   55699      5.3      0.2     82.3    -52.3
   55699      3.8      0.2    360.0    -24.8
   55699      3.7      0.7     20.2    -14.7
   55699      4.0      0.3    292.8    -10.1
   55699      4.8      0.5    353.4    -40.8
   55699      3.6      0.4    323.1    -13.2
   55699      3.9      0.2    206.9    -19.4
   55699      4.7      0.5    117.6    -79.5
   55699      4.9      2.1     36.2    -39.1
   55699      4.2      1.9    308.3    -14.1
   55699      2.9      0.4    118.4     -7.8
   55699      4.5      0.5      1.9    -25.5
   55699      4.6      0.3      4.0    -37.5
   55699      4.9      0.6    111.3    -42.0
   55699      5.8      1.1    205.2    -31.1
   55699      4.9      0.3    166.4    -33.8
   55699      4.8      0.6    131.6    -45.2
   55699      5.1      0.3    230.4    -36.5
   55699      3.5      0.4    178.9    -14.6
   55699      5.0      0.2    257.8    -60.0
   55699      5.0      0.4    108.5    -30.6
   55699      5.5      1.4    181.7    -47.5
   55699      4.4      0.2    244.5    -43.9
   55699      5.2      0.3     57.9    -59.9
   55699      5.0      0.1    135.0    -70.7
   55699      4.5      0.4    330.8    -73.5
   55699      4.0      1.3    194.0    -23.2
   55699      5.2      1.0     70.0    -66.4
   55699      4.5      0.6    191.5    -35.6
   55699      5.0      0.2    183.8    -28.2
   55699      3.9      0.3     53.9    -32.2
   55699      3.2      0.3    139.4     -9.9
   55699      5.7      1.4    222.7    -50.5
   55699      3.1      0.3    199.2     -9.7
   55699      4.3      1.3     74.5    -30.3
   55699      4.4      0.3    123.5    -21.9
   55699      3.1      1.1    168.8     -7.3
   55699      4.4      0.3     40.0    -40.7
   55699      3.1      0.5    168.8    -11.7
   55699      3.8      0.8     65.9    -71.1
   55699      5.2      1.3    269.4    -26.4
   55699      2.9      0.9    103.8    -25.4
   55699      4.6      0.3     98.2    -24.9
   55699      3.9      0.4    349.3     -7.2
   55699      4.4      0.2    359.8    -15.3
   55699      4.4      0.3    127.8    -10.9
   55699      3.6      0.3     75.6    -16.1
   55699      4.5      0.2    127.1    -33.8
   55699      4.3      0.3    295.2    -27.2
   55699      5.0      0.2     86.6    -63.1
   55699      4.3      0.2     55.5    -30.7
   55699      3.3      0.5    260.7    -11.0
   55699      4.0      0.2    199.7    -25.7
   55699      4.1      0.7    354.2    -25.8
   55699      3.5      0.9     19.4    -12.9
   55699      5.3      0.8     48.7    -39.2
   55699      3.0      0.5    292.2    -67.8
   55699      5.0      0.2    154.9    -45.8
   55699      3.5      0.3    276.8    -16.1
   55699      4.7      0.3    261.3    -38.0
   55699      5.1      0.9    130.2    -40.6
   55699      5.0      0.2     21.9    -38.6
   55699      4.6      0.4    134.9    -24.1
   55699      4.4      0.4     59.5    -42.7
   55699      3.7      0.5    276.8    -40.3
   55699      3.7      0.2     58.4    -25.3
   55699      3.7      0.2    305.0    -19.9
   55699      4.1      1.3     75.8    -22.7
   55699      3.0      0.2    348.7     -9.3
   55699      4.4      0.5    120.5    -50.4
   55699      4.7      0.2    266.8    -54.3
   55699      3.8      0.3    195.1    -13.3
   55699      4.9      0.2    275.9    -68.3
   55699      5.0      0.3    309.7    -56.6
   55699      4.9      0.2    181.4    -35.8
   55699      4.0      0.3     61.5    -14.1
   55699      4.9      0.7    199.5    -51.4
   55699      4.6      0.4    291.3    -26.5
   55699      4.9      0.2     49.2    -42.4
   55699      5.0      1.6    210.3    -32.5
   55699      4.9      0.6     32.8    -38.1
   55699      3.1      0.4    279.0     -8.6
   55699      4.2      0.3     46.0    -21.6
   55699      4.5      0.5     94.4    -31.7
   55699      3.0      0.3    264.0    -12.9
   55699      4.0      0.2    209.0    -13.7
   55699      5.3      2.5    327.1    -65.7
   55699      5.4      1.1    112.1    -47.6
   55699      4.6      0.6     76.9    -33.1
   55699      5.1      0.9    243.8    -69.2
   55699      4.2      0.2     68.9    -26.5
   55699      4.2      0.3    308.7    -29.5
   55699      4.4      0.6    303.9    -79.8
   55699      5.2      0.7      3.3    -28.5
   55699      3.0      0.7    139.6     -6.2
   55699      3.3      0.7    128.4     -9.6
   55699      4.8      0.3    269.4    -67.3
   55699      4.1      0.2    305.5    -49.5
   55699      4.3      0.9      5.0    -37.9
   55699      4.6      1.3    352.7    -12.2
   55699      5.0      1.6      5.3    -33.6
   55699      2.9      0.4    137.7     -8.8
   55699      3.0      0.9    246.8     -7.2
   55699      3.3      0.8    236.6     -8.4
   55699      4.6      1.0     97.5    -32.7
   55699      4.3      0.3    256.5    -23.9
   55699      5.6      0.1    132.5    -68.5
   55699      4.5      0.3    105.4    -76.1
   55699      5.0      1.0    337.3    -53.1
   55699      4.9      2.6     38.4    -20.8
   55699      3.7      0.2    192.0    -34.6
   55699      5.0      2.5    206.2    -29.9
   55699      4.8      1.7    270.2    -70.0
   55699      4.1      0.8    244.2    -65.9
   55699      3.7      0.2      3.6    -20.6
   55699      3.1      0.4    321.2     -6.6
   55699      5.6      5.1    119.0    -44.5
   55699      3.6      0.2    140.1    -22.6
   55699      4.8      1.1     36.6    -50.9
   55699      4.9      0.8      7.2    -54.4
   55699      5.1      0.6     22.2    -42.5
   55699      4.1      0.2    246.2    -31.3
   55699      4.2      0.2    102.5    -21.2
   55699      3.0      0.3    144.0     -9.6
   55699      5.2      1.8    284.0    -44.8
   55699      5.5      1.1    227.7    -29.6
   55699      3.5      2.3    182.1    -86.0
   55699      4.2      0.2    172.8    -34.8
   55699      3.9      1.9    303.0     -8.3
   55699      4.2      0.3    241.8    -38.7
   55699      4.6      0.2    353.6    -35.1
   55699      4.8      0.3    315.4    -25.4
   55699      5.2      0.8      6.5    -61.0
   55699      5.0      0.3     39.8    -45.5
   55699      5.0      1.1     47.5    -30.5
   55699      3.5      0.7      9.7     -6.6
   55699      4.5      0.4    356.4    -30.1
   55699      4.9      0.8     75.6    -40.2
   55699      4.0      0.2    333.7    -19.6
   55699      5.2      0.3    140.4    -28.8
   55699      5.2      1.5    118.0    -33.2
   55699      3.7      1.1     77.5    -19.4
   55699      4.8      0.2    280.4    -71.0
   55699      5.0      0.4    221.2    -57.4
   55699      4.6      1.4    174.4    -61.7
   55699      4.8      1.3    203.1    -33.5
   55699      3.8      0.3    295.8    -20.4
   55700      4.9      0.3     42.6    -63.7
   55700      3.6      0.5    241.4     -7.6
   55700      3.6      0.9    104.9    -69.9
   55700      3.6      0.4    170.0    -21.4
   55700      3.8      0.1     80.7    -18.3
   55700      4.6      0.2    292.1    -46.7
   55700      4.5      0.3    174.4    -16.1
   55700      3.4      2.0    251.3     -6.8
   55700      3.5      0.4     94.1    -14.8
   55700      4.9      1.2    279.3    -48.6
   55700      4.0      0.2    220.4    -19.7
   55700      4.3      0.3     83.1    -28.3
   55700      3.6      0.3    123.8    -12.6
   55700      4.8      0.3     69.6    -60.9
   55700      2.9      0.3    258.1     -5.3
   55700      5.0      0.6    205.9    -41.1
   55700      4.7      0.7    323.4    -72.2
   55700      3.4      0.3     16.9    -32.8
   55700      3.3      0.2    214.8    -11.7
   55700      4.3      0.3    179.2    -27.8
   55700      4.5      1.1      1.8    -22.4
   55700      5.2      0.4     50.1    -25.2
   55700      4.3      0.6    279.3    -69.6
   55700      4.7      0.3    213.4    -30.2
   55700      5.8      1.3    270.2    -41.6
   55700      5.2      2.3    108.9    -54.4
   55700      3.8      0.6    125.0    -16.2
   55700      4.3      0.3    359.0    -29.9
   55700      3.4      0.7    112.4     -8.5
   55700      5.3      0.3    207.1    -59.0
   55700      3.4      0.3    345.6    -11.5
   55700      5.2      3.9    285.3    -21.1
   55700      4.9      0.3    279.5    -43.2
   55700      4.7      0.6    282.3    -77.8
   55700      4.8      0.3    132.4    -53.4
   55700      4.8      0.3    260.8    -42.5
   55700      4.5      0.2    206.7    -47.5
   55700      4.6      0.3    317.2    -14.0
   55700      4.2      0.7    252.7    -29.4
   55700      3.5      1.2     68.2     -9.4
   55700      4.3      0.2    293.3    -25.8
   55700      5.4      0.4    261.3    -32.7
   55700      5.3      1.7    161.1    -38.2
   55700      4.9      0.3    355.0    -35.2
   55700      2.9      4.4     61.6     -5.2
   55700      4.5      0.3    139.6    -24.9
