MJD	log10(E)	ang_err	RA	Dec
   55952      3.1      1.0    274.2     11.2
   55952      2.8      1.3    258.4     -3.6
   55952      3.1      0.6     21.0     16.6
   55952      3.0      0.7     27.0      8.3
   55952      2.9      0.7    173.4     65.8
   55952      3.0      0.4    159.3      5.6
   55952      3.0      1.7    295.6     16.8
   55952      3.1      1.0     66.6     10.1
   55952      3.0      0.5    288.0      3.3
   55952      3.8      1.3    116.2     17.0
   55952      2.8      0.9     96.0     46.7
   55952      4.6      1.9    118.2     -4.0
   55952      3.0      2.1    299.5      4.0
   55952      2.8      0.6    273.0     20.3
   55952      2.9      0.3    253.2     74.4
   55952      2.9      0.4     67.8     -2.1
   55952      3.0      0.8     20.1     52.1
   55952      2.8      0.5     38.9     71.0
   55952      2.8      0.5     64.3     31.8
   55952      2.8      1.8    259.4     34.3
   55952      3.1      1.6    130.4      8.4
   55952      2.9      1.4     56.9     38.6
   55952      2.7      3.2     55.6     12.5
   55952      2.8      0.5    327.5      2.6
   55952      2.8      3.6    325.4     54.4
   55952      2.9      0.7    316.2     -1.4
   55952      3.1      0.7    281.6     27.8
   55952      3.1      0.5     33.5     13.7
   55952      3.1      0.5    110.6     28.0
   55952      4.1      0.5    332.3      5.3
   55952      2.6      1.2     55.8     35.6
   55952      2.9      1.1    199.4      2.4
   55952      3.0      0.7    117.6     13.5
   55952      3.0      0.4     31.4     58.4
   55952      2.7      1.0    246.1     34.9
   55952      3.2      0.4     14.0      4.2
   55952      2.9      1.8     18.8      9.3
   55952      2.7      2.3    258.4     62.0
   55952      3.1      0.5     89.9     23.9
   55952      3.2      2.0    254.1     35.8
   55952      3.0      0.6      5.1      3.0
   55952      3.1      0.3     91.1     12.8
   55952      3.0      2.9    346.1     25.4
   55952      3.2      1.8    285.4     42.3
   55952      2.9      2.2    173.9     64.0
   55952      3.1      0.5    217.3     23.9
   55952      2.7      2.1    333.1     25.2
   55952      3.3      1.6    194.1     17.8
   55952      3.2      0.5    188.3     -1.9
   55952      4.2      4.4    342.6     -0.8
   55952      3.3      1.9    179.1     24.1
   55952      3.3      0.7    229.2      4.6
   55952      3.5      3.7    155.6     -3.2
   55952      3.2      0.3      3.6     -3.7
   55952      3.4      0.2    135.0     31.8
   55952      2.8      0.8     32.4     22.8
   55952      2.9      0.9    139.7     -4.8
   55952      3.5      0.3    118.6     -2.2
   55952      3.1      1.0    149.0     41.3
   55952      3.3      0.2    226.5     37.5
   55952      3.0      1.0    262.4     57.1
   55952      3.7      0.7    285.6     14.1
   55952      3.3      0.7    164.4     24.9
   55952      3.6      4.2    342.4     62.5
   55952      3.0      1.1    352.8     25.3
   55952      2.8      2.5    106.2     34.7
   55952      2.9      0.7     49.8     56.5
   55952      2.9      5.8    298.0      2.2
   55952      3.9      3.6    314.0      4.6
   55952      3.3      0.2    303.4      5.0
   55952      2.7      0.8    301.8     21.8
   55952      3.3      0.3    207.8     18.0
   55952      3.4      0.3     86.5     10.3
   55952      2.9      0.6    165.0     64.1
   55952      2.8      0.6    214.6     19.4
   55952      2.9      0.3     59.1      1.3
   55952      2.7      1.9    244.3     31.4
   55952      3.0      0.5    189.1     -3.1
   55952      2.9      2.0     47.3     61.4
   55952      3.1      1.8     47.9     -0.0
   55952      3.2      0.5    224.9     45.4
   55952      2.9      0.7    298.5     -1.1
   55952      2.8      0.5    306.9     21.7
   55952      2.6      1.1     95.2     34.7
   55952      2.9      2.3     78.3      8.0
   55952      3.3      1.3    166.2     -2.0
   55952      2.9      0.5     68.7     42.4
   55952      3.2      3.6     46.0     35.3
   55952      2.8      1.1     13.3      5.7
   55952      3.1      0.7    303.2     44.3
   55952      2.8      2.2      4.3     35.5
   55952      3.0      2.8     91.5     14.1
   55952      3.0      1.6    184.0     28.4
   55952      2.8      3.9    284.8     29.1
   55952      3.3      0.4    190.7      4.1
   55952      3.4      0.4    243.6     -5.0
   55952      3.0      0.8    212.9     -0.2
   55952      2.6      1.3    156.7     10.8
   55952      2.9      0.9     96.8     21.6
   55952      2.9      0.3      1.7     44.4
   55952      2.7      0.6     95.8     11.0
   55952      3.3      0.9     80.5     -3.8
   55952      3.6      0.4    225.0      7.5
   55952      2.8      1.2    205.5     65.3
   55952      2.8      1.2     16.3     29.6
   55952      3.2      0.4    243.3     53.0
   55952      3.0      2.4    304.1     22.8
   55952      3.1      0.8    126.6      9.4
   55952      2.9      0.9     87.4      5.6
   55952      2.9      2.3    174.2     28.0
   55952      3.1      0.5    137.6     32.8
   55952      3.3      1.0    317.0      1.3
   55952      2.8      0.7    171.8     32.1
   55952      3.0      1.1    297.2     29.5
   55952      2.8      1.4    326.0     12.9
   55952      2.9      0.6    351.8     47.0
   55952      3.2      0.5      5.7     31.5
   55952      2.9      2.3    180.1     30.5
   55952      3.4      0.8     83.9     27.2
   55952      3.0      0.3     44.4     42.7
   55952      3.1      0.3    278.8     -2.1
   55952      3.0      0.7    340.0     28.1
   55952      3.2      0.3    264.7      3.6
   55952      2.8      0.6    181.5      8.0
   55952      2.7      2.5    196.0     21.1
   55952      2.8      1.2    116.6     63.7
   55952      3.1      0.7    237.5     54.0
   55952      2.7      0.7     35.5     57.1
   55952      3.0      1.3    212.8     13.9
   55952      3.1      4.5    318.9     21.2
   55952      2.9      0.4    155.9     31.3
   55952      3.1      0.4     26.4     59.4
   55952      3.1      0.6    286.0     46.7
   55952      2.7      1.9     47.3      9.9
   55952      3.4      1.3     72.5      2.6
   55952      3.1      1.5    199.8     35.0
   55952      2.9      0.9     93.8     11.4
   55952      2.9      1.1    268.4     21.3
   55952      3.0      1.0    221.4     32.4
   55952      2.8      0.5     52.1     -0.3
   55952      2.7      1.7     49.8     37.5
   55952      3.0      1.0    140.5     42.6
   55952      3.0      0.5    230.3     15.2
   55952      3.8      0.2     47.4     13.1
   55952      2.9      1.9    319.1      9.2
   55953      2.8      0.9    321.1     -0.3
   55953      2.9      0.8     10.9     -1.4
   55953      3.0      1.1    323.0     26.4
   55953      3.0      0.2    293.7     33.6
   55953      3.2      2.7     55.4     11.5
   55953      3.1      0.6    286.8      8.4
   55953      3.0      1.2     20.7     16.5
   55953      2.9      1.0    205.8      9.7
   55953      2.9      0.8    232.8     14.3
   55953      3.0      0.6    254.9     22.6
   55953      2.9      0.6    117.8     37.6
   55953      3.0      1.3    317.3     42.9
   55953      2.9      1.4    337.2     25.9
   55953      3.6      1.6     22.6     35.6
   55953      3.1      2.0    350.9     30.7
   55953      3.1      0.4     34.4     39.7
   55953      3.4      0.4    170.3     -2.9
   55953      2.8      0.6    239.5     39.9
   55953      3.2      0.6     42.5     36.2
   55953      2.9      2.0     23.6     22.0
   55953      2.9      1.4    120.7      6.4
   55953      2.8      0.5    215.0     37.0
   55953      2.9      0.4    237.7      6.1
   55953      3.1      0.6     21.8      3.2
   55953      2.8      0.5    143.0      0.5
   55953      2.9      2.8    260.3     24.8
   55953      3.4      2.2    208.7      0.2
   55953      3.0      0.8    200.5     44.1
   55953      3.1      0.8     66.2      2.3
   55953      3.0      0.6    264.6     14.3
   55953      3.1      2.9     77.7     53.8
   55953      3.2      0.9    110.8     -4.4
   55953      2.8      0.6    227.9     14.4
   55953      3.1      0.2    338.7      3.6
   55953      3.7      3.6    198.8     53.3
   55953      2.9      0.6      7.9     -4.7
   55953      3.1      0.4    249.8     29.2
   55953      3.4      0.3     41.7      0.3
   55953      2.9      1.8    302.4     56.3
   55953      3.1      0.3    202.1     41.9
   55953      3.4      1.3    287.0     50.7
   55953      3.1      0.3     31.2     62.4
   55953      3.0      0.6     32.9     13.6
   55953      3.0      0.9     86.2     -0.4
   55953      4.2      0.5    294.6     -4.8
   55953      2.9      0.6    149.6      6.5
   55953      2.8      1.6    344.8     -0.6
   55953      3.0      1.1    204.9     27.2
   55953      2.9      0.5    231.9     11.6
   55953      3.1      0.4     78.4     34.8
   55953      3.0      0.8    108.9      0.2
   55953      2.9      0.9    316.2     54.3
   55953      3.1      0.9     23.7     15.0
   55953      3.4      2.6     56.4     -1.5
   55953      3.1      1.7    233.4     59.9
   55953      3.3      0.4     93.5     23.9
   55953      3.1      0.8    282.4     28.3
   55953      2.9      0.8    257.5     62.6
   55953      3.1      1.9      7.9     34.7
   55953      2.9      1.6     12.4     16.7
   55953      3.0      0.6    213.4     26.6
   55953      3.4      0.3    148.9     29.7
   55953      3.1      1.2    216.1     26.9
   55953      3.1      1.7    230.5     33.4
   55953      2.8      2.4    286.9     30.6
   55953      2.9      2.3    104.4     18.2
   55953      3.0      1.0    176.8     28.5
   55953      2.6      1.2    171.3     24.7
   55953      3.1      0.3    334.9      2.1
   55953      2.9      0.4     64.8     33.1
   55953      3.3      0.2    125.8     39.7
   55953      3.0      0.4    202.1      9.0
   55953      3.7      3.8    215.6      5.5
   55953      2.8      1.0    208.2     29.1
   55953      2.9      0.9     68.2     23.6
   55953      3.1      0.3      4.7     12.2
   55953      3.0      0.5    263.1     15.9
   55953      3.1      0.8     88.4     39.1
   55953      3.4      0.6    262.6     24.2
   55953      3.3      0.4    293.1      6.7
   55953      3.1      0.9    186.0      1.3
   55953      3.1      1.8    358.6     32.1
   55953      3.1      1.1     90.2     36.4
   55953      3.2      1.4    262.9      8.4
   55953      3.1      3.0    331.1      3.2
   55953      2.9      0.8    121.8      3.2
   55953      3.4      0.3    187.7     -0.7
   55953      4.2      0.7    142.3      5.6
   55953      3.0      1.4    186.1     64.5
   55953      3.2      0.4     25.4     -1.9
   55953      2.7      0.8    207.1      4.3
   55953      3.4      0.7    208.7      6.7
   55953      3.2      0.3    219.9      3.4
   55953      2.7      0.5     25.4     29.0
   55953      2.8      1.0    307.4     52.2
   55953      3.1      0.8     98.6     43.2
   55953      3.1      0.3    191.0     17.9
   55953      3.3      0.8    260.7     53.9
   55953      3.2      0.5    178.5     -1.1
   55953      3.0      1.8    141.6     23.3
   55953      3.1      0.8    346.2      8.3
   55953      3.0      0.5    315.6     30.0
   55953      2.3      1.1    255.2     -2.6
   55953      3.0      0.7    312.5     26.5
   55953      3.2      1.7    276.5      6.2
   55953      3.5      0.8    321.6     52.6
   55953      3.2      0.4    199.2     -3.4
   55953      2.9      2.6    104.0      9.4
   55953      3.3      1.9    224.3     32.4
   55953      3.2      1.0    188.2     21.5
   55953      2.8      0.9    355.1      8.1
   55953      2.9      1.0    112.6     42.4
   55953      2.9      0.7    133.4     12.0
   55953      3.7      0.2    138.1     -4.1
   55953      3.1      0.9    168.1     28.4
   55953      2.6      2.4      3.0     -3.7
   55953      3.4      0.5     30.7      1.4
   55953      2.7      1.2    298.6     17.8
   55953      3.1      0.6    179.9      7.1
   55953      3.0      0.4    198.7     22.0
   55953      3.1      2.8    307.5     10.2
   55953      3.0      0.6    316.7     12.3
   55953      3.0      0.5    247.5      1.0
   55953      3.1      1.5    289.7     30.5
   55953      3.1      0.2    191.5     78.8
   55953      3.4      0.4    220.2      7.3
   55953      3.5      0.4    130.6     22.3
   55953      3.4      0.2    130.5      1.9
   55953      3.3      1.0     92.1     44.7
   55953      2.8      1.0    279.2     57.7
   55953      2.8      1.0     11.3     15.0
   55953      3.3     11.0    282.7     75.5
   55953      3.3      3.2    203.0     10.0
   55953      2.8      0.4    277.7     39.4
   55953      2.7      0.9    106.8     -4.5
   55953      2.7      2.0    251.3      1.4
   55953      3.1      0.9     85.2     11.4
   55953      2.9      0.8    180.8     23.2
   55953      3.0      1.6    312.3     52.2
